"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"14/03/2016","22,468","22,468","22,468","22,253","1.39M","0.24%"
"11/03/2016","22,415","22,522","22,576","22,361","879.82K","0.00%"
"10/03/2016","22,415","22,361","22,468","22,091","1.11M","0.48%"
"09/03/2016","22,307","22,468","22,576","22,253","808.81K","-0.48%"
"08/03/2016","22,415","22,522","22,630","22,307","1.34M","-0.48%"
"07/03/2016","22,522","22,630","22,738","22,468","977.92K","0.00%"
"04/03/2016","22,522","22,415","22,899","22,361","1.17M","0.48%"
"03/03/2016","22,415","22,576","22,684","22,361","800.23K","-0.24%"
"02/03/2016","22,468","22,145","22,576","22,091","1.12M","2.45%"
"01/03/2016","21,930","22,091","22,361","21,930","1.46M","-0.73%"
"29/02/2016","22,091","22,522","22,630","22,091","1.53M","-2.38%"
"26/02/2016","22,630","22,630","22,630","22,253","849.52K","0.48%"
"25/02/2016","22,522","22,899","23,169","22,415","2.13M","-1.18%"
"24/02/2016","22,792","22,091","23,169","21,930","2.85M","3.17%"
"23/02/2016","22,091","21,930","22,415","21,930","1.95M","1.48%"
"22/02/2016","21,768","21,606","21,822","21,552","1.13M","0.75%"
"19/02/2016","21,606","21,876","21,876","21,606","815.94K","-0.50%"
"18/02/2016","21,714","21,552","22,037","21,499","1.27M","1.25%"
"17/02/2016","21,445","21,714","21,876","21,445","1.43M","-1.24%"
"16/02/2016","21,714","21,606","21,983","21,606","671.90K","0.00%"
"15/02/2016","21,714","21,445","21,876","21,229","1.38M","0.50%"
"05/02/2016","21,606","21,337","21,768","21,337","462.17K","0.25%"
"04/02/2016","21,552","21,552","21,876","21,552","493.96K","1.01%"
"03/02/2016","21,337","21,552","21,552","21,175","1.38M","-1.98%"
"02/02/2016","21,768","21,768","21,983","21,714","1.04M","-0.74%"
"01/02/2016","21,930","22,307","22,361","21,930","384.69K","-1.69%"
"29/01/2016","22,307","21,822","22,307","21,714","1.76M","2.22%"
"28/01/2016","21,822","21,714","21,983","21,714","968.39K","0.00%"
"27/01/2016","21,822","22,253","22,253","21,822","1.00M","-0.25%"
"26/01/2016","21,876","21,822","22,253","21,714","1.13M","-2.63%"
"25/01/2016","22,468","21,552","22,576","21,552","2.36M","5.30%"
"22/01/2016","21,337","21,552","21,606","20,798","1.34M","0.51%"
"21/01/2016","21,229","21,283","21,552","21,067","1.13M","-1.50%"
"20/01/2016","21,552","21,552","22,091","21,283","1.26M","-0.75%"
"19/01/2016","21,714","20,798","21,768","20,798","1.33M","4.40%"
"18/01/2016","20,798","21,283","21,552","20,475","2.78M","-4.93%"
"15/01/2016","21,876","22,522","22,630","21,876","1.52M","-2.87%"
"14/01/2016","22,522","22,522","22,738","22,361","1.10M","-1.18%"
"13/01/2016","22,792","23,061","23,115","22,792","773.10K","-0.93%"
"12/01/2016","23,007","22,630","23,007","22,630","828.64K","1.91%"
"11/01/2016","22,576","22,738","22,846","22,522","1.28M","-0.71%"
"08/01/2016","22,738","22,792","22,953","22,468","1.17M","-0.70%"
"07/01/2016","22,899","23,061","23,115","22,630","1.61M","-1.17%"
"06/01/2016","23,169","22,899","23,277","22,899","1.20M","1.18%"
"05/01/2016","22,899","23,115","23,384","22,846","1.95M","-1.62%"
"04/01/2016","23,277","23,600","23,708","22,953","1.31M","-1.59%"
"31/12/2015","23,654","23,977","23,977","23,600","1.29M","-0.90%"
"30/12/2015","23,869","23,762","24,193","23,654","1.94M","0.68%"
"29/12/2015","23,708","22,899","23,762","22,846","2.48M","3.53%"
"28/12/2015","22,899","23,061","23,169","22,899","743.44K","0.00%"
"25/12/2015","22,899","22,792","23,115","22,738","1.01M","0.71%"
"24/12/2015","22,738","22,953","23,061","22,738","393.25K","-0.47%"
"23/12/2015","22,846","22,684","22,953","22,630","1.46M","-0.23%"
"22/12/2015","22,899","23,007","23,115","22,792","866.16K","0.00%"
"21/12/2015","22,899","22,630","22,899","22,630","1.78M","3.15%"
"18/12/2015","22,199","23,438","23,762","22,199","5.44M","-6.36%"
"17/12/2015","23,708","23,546","23,815","23,492","1.16M","1.15%"
"16/12/2015","23,438","23,438","23,815","23,330","1.14M","0.69%"
"15/12/2015","23,277","22,415","23,492","22,415","2.15M","3.85%"
"14/12/2015","22,415","22,361","22,576","22,199","1.09M","0.73%"
"11/12/2015","22,253","22,199","22,576","21,983","997.45K","0.24%"
"10/12/2015","22,199","22,307","22,522","22,091","699.41K","-0.48%"
"09/12/2015","22,307","23,223","23,223","22,199","1.54M","-3.94%"
"08/12/2015","23,223","21,983","23,277","21,552","1.57M","5.64%"
"07/12/2015","21,983","22,684","22,684","21,930","2.44M","-3.55%"
"04/12/2015","22,792","23,115","23,115","22,684","833.53K","-0.70%"
"03/12/2015","22,953","22,630","23,223","22,630","1.70M","0.95%"
"02/12/2015","22,738","22,684","23,007","22,630","2.99M","0.24%"
"01/12/2015","22,684","23,115","23,384","22,630","1.52M","-1.86%"
"30/11/2015","23,115","23,815","23,869","23,115","1.68M","-3.16%"
"27/11/2015","23,869","24,300","24,462","23,762","1.16M","-2.42%"
"26/11/2015","24,462","24,678","24,785","24,462","484.12K","-1.30%"
"25/11/2015","24,785","25,001","25,001","24,516","673.88K","-0.43%"
"24/11/2015","24,893","25,162","25,162","24,785","693.69K","-1.07%"
"23/11/2015","25,162","25,378","25,432","25,162","798.68K","-0.64%"
"20/11/2015","25,324","25,324","25,486","25,324","461.76K","0.00%"
"19/11/2015","25,324","25,540","25,540","25,270","618.84K","-0.42%"
"18/11/2015","25,432","25,324","25,593","25,324","521.22K","0.00%"
"17/11/2015","25,432","25,378","25,863","25,324","772.95K","0.21%"
"16/11/2015","25,378","25,378","25,647","25,270","735.50K","-0.84%"
"13/11/2015","25,593","25,701","25,755","25,378","984.41K","-0.21%"
"12/11/2015","25,647","25,593","25,701","25,162","1.52M","-0.21%"
"11/11/2015","25,701","26,025","26,186","25,701","846.66K","-1.24%"
"10/11/2015","26,025","26,402","26,456","26,025","1.06M","-1.63%"
"09/11/2015","26,456","25,863","26,563","25,755","1.93M","2.29%"
"06/11/2015","25,863","25,809","26,132","25,486","1.43M","0.21%"
"05/11/2015","25,809","25,755","25,917","25,701","645.79K","-0.62%"
"04/11/2015","25,971","26,025","26,294","25,971","1.61M","0.00%"
"03/11/2015","25,971","25,701","25,971","25,378","1.23M","1.05%"
"02/11/2015","25,701","25,701","26,132","25,647","2.12M","0.00%"
"30/10/2015","25,701","25,162","25,701","25,162","2.95M","2.14%"
"29/10/2015","25,162","24,893","25,162","24,785","1.31M","1.30%"
"28/10/2015","24,839","25,109","25,162","24,785","1.14M","-1.08%"
"27/10/2015","25,109","25,109","25,270","25,001","682.06K","-0.21%"
"26/10/2015","25,162","25,378","25,432","25,162","1.31M","-0.43%"
"23/10/2015","25,270","25,109","25,378","25,055","1.31M","1.51%"
"22/10/2015","24,893","24,785","24,893","24,570","620.46K","1.31%"
"21/10/2015","24,570","24,462","25,109","24,462","1.14M","0.44%"
"20/10/2015","24,462","24,839","24,839","24,408","1.62M","-1.30%"
"19/10/2015","24,785","25,162","25,162","24,785","1.50M","-1.50%"
"16/10/2015","25,162","25,540","25,755","25,162","1.18M","-1.48%"
"15/10/2015","25,540","25,540","25,647","25,378","868.91K","0.42%"
"14/10/2015","25,432","25,809","25,809","25,432","1.59M","-1.46%"
"13/10/2015","25,809","25,755","25,863","25,593","1.27M","-0.42%"
"12/10/2015","25,917","25,216","26,078","25,109","2.62M","3.44%"
"09/10/2015","25,055","25,593","25,593","25,055","1.22M","-0.85%"
"08/10/2015","25,270","24,462","25,378","24,462","2.31M","3.76%"
"07/10/2015","24,354","24,570","25,001","24,354","2.63M","-0.22%"
"06/10/2015","24,408","23,708","24,462","23,708","2.26M","4.14%"
"05/10/2015","23,438","23,330","23,546","23,169","578.93K","1.16%"
"02/10/2015","23,169","23,223","23,438","23,007","713.05K","0.00%"
"01/10/2015","23,169","23,169","23,277","23,115","482.72K","0.23%"
"30/09/2015","23,115","23,223","23,384","23,115","592.45K","0.23%"
"29/09/2015","23,061","23,007","23,115","22,792","1.56M","-0.47%"
"28/09/2015","23,169","23,762","23,762","23,169","1.74M","-2.27%"
"25/09/2015","23,708","23,762","23,869","23,654","806.40K","-0.23%"
"24/09/2015","23,762","24,085","24,246","23,762","949.32K","-0.90%"
"23/09/2015","23,977","23,923","24,031","23,708","1.29M","-0.22%"
"22/09/2015","24,031","24,085","24,300","23,923","512.30K","-0.22%"
"21/09/2015","24,085","23,708","24,139","23,708","635.36K","1.59%"
"18/09/2015","23,708","23,708","24,139","23,708","5.33M","0.92%"
"17/09/2015","23,492","23,869","23,869","23,492","670.47K","-0.91%"
"16/09/2015","23,708","23,169","23,762","23,169","987.51K","3.05%"
"15/09/2015","23,007","23,277","23,384","22,953","1.25M","-1.16%"
"14/09/2015","23,277","24,085","24,624","23,277","2.00M","-3.57%"
"11/09/2015","24,139","24,516","24,839","24,031","1.54M","-2.61%"
"10/09/2015","24,785","24,246","25,216","24,139","2.39M","0.43%"
"09/09/2015","24,678","24,408","25,109","24,246","3.12M","3.16%"
"08/09/2015","23,923","22,684","23,923","22,630","4.66M","5.46%"
"07/09/2015","22,684","22,630","22,953","22,576","1.02M","0.24%"
"04/09/2015","22,630","22,415","22,792","22,415","938.89K","0.96%"
"03/09/2015","22,415","22,792","23,061","22,253","2.48M","-2.11%"
"01/09/2015","22,899","22,953","23,169","22,630","1.13M","0.00%"
"31/08/2015","22,899","23,438","23,492","22,899","2.26M","-2.07%"
"28/08/2015","23,384","22,415","23,384","22,415","3.68M","4.32%"
"27/08/2015","22,415","22,468","23,061","22,253","2.53M","1.47%"
"26/08/2015","22,091","21,606","22,522","21,606","1.77M","2.24%"
"25/08/2015","21,606","20,475","21,930","20,475","3.35M","1.52%"
"24/08/2015","21,283","22,630","22,630","21,283","3.57M","-6.84%"
"21/08/2015","22,846","22,738","22,846","21,876","1.99M","-1.16%"
"20/08/2015","23,115","23,061","23,438","22,738","1.32M","-0.92%"
"19/08/2015","23,330","22,792","23,438","22,199","1.94M","1.88%"
"18/08/2015","22,899","22,091","22,899","21,983","1.80M","3.66%"
"17/08/2015","22,091","23,384","23,600","21,714","2.67M","-5.31%"
"14/08/2015","23,330","23,708","23,923","22,846","2.65M","-1.59%"
"13/08/2015","23,708","24,516","24,516","23,654","2.04M","-3.30%"
"12/08/2015","24,516","25,109","25,216","24,408","1.79M","-3.40%"
"11/08/2015","25,378","25,216","25,809","24,947","2.60M","1.51%"
"10/08/2015","25,001","24,031","25,001","24,031","710.42K","3.34%"
"07/08/2015","24,193","24,300","24,408","23,708","2.36M","-0.44%"
"06/08/2015","24,300","24,839","25,270","24,193","1.54M","-2.17%"
"05/08/2015","24,839","24,785","25,216","24,624","1.77M","0.22%"
"04/08/2015","24,785","25,701","25,917","24,785","1.29M","-3.97%"
"03/08/2015","25,809","26,833","26,833","25,216","1.91M","-4.01%"
"31/07/2015","26,887","27,749","27,749","26,887","643.20K","-2.15%"
"30/07/2015","27,479","27,479","27,479","26,941","552.56K","0.00%"
"29/07/2015","27,479","27,749","28,018","27,479","683.54K","-0.97%"
"28/07/2015","27,749","27,749","28,557","27,479","1.29M","0.98%"
"27/07/2015","27,479","27,210","27,749","26,941","1.59M","0.99%"
"24/07/2015","27,210","27,749","28,018","27,210","609.61K","-1.94%"
"23/07/2015","27,749","28,288","28,557","27,749","687.63K","-0.96%"
"22/07/2015","28,018","26,509","28,288","26,402","1.90M","5.69%"
"21/07/2015","26,509","26,617","27,210","26,348","1.04M","-0.41%"
"20/07/2015","26,617","27,479","27,479","26,563","734.64K","-3.14%"
"17/07/2015","27,479","27,749","28,018","27,479","591.40K","0.00%"
"16/07/2015","27,479","27,479","28,018","26,941","647.34K","0.00%"
"15/07/2015","27,479","28,288","28,288","27,479","690.19K","-2.86%"
"14/07/2015","28,288","28,288","28,557","26,941","886.67K","0.00%"
"13/07/2015","28,288","28,557","28,826","28,018","904.76K","0.00%"
"10/07/2015","28,288","29,096","29,096","28,288","800.80K","0.00%"
"09/07/2015","28,288","27,749","29,365","27,210","1.86M","0.96%"
"08/07/2015","28,018","29,096","29,365","27,210","2.85M","-3.70%"
"07/07/2015","29,096","29,096","30,173","28,826","1.73M","-0.92%"
"06/07/2015","29,365","29,365","29,904","28,557","2.12M","0.00%"
"03/07/2015","29,365","27,749","29,635","27,749","1.35M","5.82%"
"02/07/2015","27,749","26,078","27,749","26,025","1.68M","6.19%"
"01/07/2015","26,132","26,294","26,348","25,486","936.25K","-0.62%"
"30/06/2015","26,294","25,109","26,348","25,109","2.18M","3.83%"
"29/06/2015","25,324","23,815","25,432","23,762","1.38M","5.14%"
"26/06/2015","24,085","25,162","25,270","24,085","1.19M","-2.61%"
"25/06/2015","24,731","24,731","24,995","24,520","857.67K","0.00%"
"24/06/2015","24,731","25,101","25,153","24,731","866.92K","-1.47%"
"23/06/2015","25,101","25,048","25,153","24,784","689.45K","0.00%"
"22/06/2015","25,101","24,573","25,101","24,573","1.06M","2.37%"
"19/06/2015","24,520","23,624","24,520","23,571","3.10M","3.56%"
"18/06/2015","23,677","23,360","23,940","23,360","797.01K","1.13%"
"17/06/2015","23,413","23,202","23,782","23,149","469.44K","-0.23%"
"16/06/2015","23,466","23,888","23,993","23,466","621.77K","-1.77%"
"15/06/2015","23,888","22,991","23,888","22,991","782.22K","3.90%"
"12/06/2015","22,991","22,991","23,202","22,938","443.16K","-0.23%"
"11/06/2015","23,044","22,991","23,519","22,622","1.39M","0.92%"
"10/06/2015","22,833","23,413","23,413","22,569","1.09M","-2.04%"
"09/06/2015","23,308","23,729","23,888","23,149","1.19M","-2.43%"
"08/06/2015","23,888","23,782","24,204","23,519","780.17K","0.45%"
"05/06/2015","23,782","23,202","24,099","23,044","1.04M","1.35%"
"04/06/2015","23,466","23,360","23,993","23,149","694.22K","0.00%"
"03/06/2015","23,466","24,257","24,520","23,202","1.15M","-3.05%"
"02/06/2015","24,204","24,204","25,417","24,151","3.62M","0.44%"
"01/06/2015","24,099","22,833","24,257","22,833","2.08M","5.54%"
"29/05/2015","22,833","22,569","23,202","22,517","1.86M","0.46%"
"28/05/2015","22,728","22,464","23,308","22,411","1.81M","0.47%"
"27/05/2015","22,622","22,253","22,991","22,253","1.31M","-0.23%"
"26/05/2015","22,675","22,148","22,991","22,095","1.75M","2.38%"
"25/05/2015","22,148","22,042","22,358","21,937","1.18M","-0.47%"
"22/05/2015","22,253","21,251","22,306","21,093","2.21M","5.50%"
"21/05/2015","21,093","21,093","21,357","20,935","1.18M","1.01%"
"20/05/2015","20,882","20,618","20,935","20,566","831.58K","1.28%"
"19/05/2015","20,618","20,196","20,829","20,091","604.41K","1.29%"
"18/05/2015","20,355","19,985","20,407","19,880","958.90K","0.52%"
"15/05/2015","20,249","20,196","20,513","19,985","802.28K","0.26%"
"14/05/2015","20,196","19,933","20,302","19,933","106.63K","0.52%"
"13/05/2015","20,091","20,355","20,355","19,775","627.11K","-1.30%"
"12/05/2015","20,355","20,618","20,618","20,196","745.85K","-0.77%"
"11/05/2015","20,513","20,407","20,671","20,355","539.04K","0.52%"
"08/05/2015","20,407","19,827","20,618","19,669","1.78M","2.93%"
"07/05/2015","19,827","19,564","19,880","19,458","1.18M","1.34%"
"06/05/2015","19,564","19,511","19,722","19,353","740.32K","-0.27%"
"05/05/2015","19,616","18,773","19,616","18,720","816.18K","4.49%"
"04/05/2015","18,773","19,089","19,353","18,720","880.66K","-1.66%"
"27/04/2015","19,089","19,564","19,669","19,089","346.38K","-2.69%"
"24/04/2015","19,616","19,616","19,669","19,511","318.87K","0.54%"
"23/04/2015","19,511","19,511","19,564","19,353","703.87K","0.00%"
"22/04/2015","19,511","19,353","19,564","19,353","1.15M","0.82%"
"21/04/2015","19,353","19,564","19,669","19,300","1.18M","-1.61%"
"20/04/2015","19,669","19,775","19,775","19,458","907.03K","-0.27%"
"17/04/2015","19,722","19,669","19,880","19,669","1.58M","0.27%"
"16/04/2015","19,669","19,300","19,827","19,247","1.78M","1.91%"
"15/04/2015","19,300","19,142","19,353","19,142","1.18M","0.55%"
"14/04/2015","19,195","19,300","19,353","19,142","1.88M","0.00%"
"13/04/2015","19,195","19,089","19,195","18,984","1.15M","1.11%"
"10/04/2015","18,984","18,878","19,195","18,878","975.42K","0.56%"
"09/04/2015","18,878","18,667","19,089","18,667","916.92K","0.84%"
"08/04/2015","18,720","18,825","18,878","18,667","1.79M","-0.84%"
"07/04/2015","18,878","18,720","18,931","18,509","1.20M","0.84%"
"06/04/2015","18,720","18,720","18,825","18,720","596.23K","-0.56%"
"03/04/2015","18,825","18,825","18,878","18,720","749.71K","0.00%"
"02/04/2015","18,825","18,456","18,878","18,404","927.65K","2.00%"
"01/04/2015","18,456","18,509","18,614","18,351","1.52M","-0.29%"
"31/03/2015","18,509","18,509","18,773","18,456","1.17M","0.00%"
"30/03/2015","18,509","18,509","18,720","18,509","1.14M","-0.56%"
"27/03/2015","18,614","18,456","18,773","18,404","2.50M","0.86%"
"26/03/2015","18,456","18,404","18,825","18,404","2.31M","-1.13%"
"25/03/2015","18,667","18,509","18,720","18,456","1.14M","0.28%"
"24/03/2015","18,614","18,456","18,667","18,193","2.82M","0.28%"
"23/03/2015","18,562","18,984","19,089","18,509","1.70M","-2.22%"
"20/03/2015","18,984","18,614","19,195","18,614","6.99M","1.41%"
"19/03/2015","18,720","18,773","18,773","18,614","1.76M","-0.84%"
"18/03/2015","18,878","18,773","18,931","18,614","525.46K","0.28%"
"17/03/2015","18,825","18,720","19,036","18,720","1.03M","1.13%"
"16/03/2015","18,614","18,456","19,142","18,456","3.56M","-3.82%"
"13/03/2015","19,353","19,511","19,722","19,353","857.89K","-0.27%"
"12/03/2015","19,405","19,195","19,458","19,195","651.40K","0.82%"
"11/03/2015","19,247","19,405","19,458","19,195","993.42K","-0.81%"
"10/03/2015","19,405","19,036","19,511","19,036","1.03M","1.09%"
"09/03/2015","19,195","19,669","19,669","19,036","2.03M","-2.41%"
"06/03/2015","19,669","19,933","20,038","19,353","2.43M","-1.58%"
"05/03/2015","19,985","20,407","20,407","19,985","1.19M","-2.32%"
"04/03/2015","20,460","20,460","20,460","20,091","768.76K","0.78%"
"03/03/2015","20,302","20,196","20,566","20,038","973.65K","0.26%"
"02/03/2015","20,249","20,196","20,407","19,880","535.63K","0.00%"
"27/02/2015","20,249","20,829","20,829","19,985","1.21M","-2.54%"
"26/02/2015","20,776","20,302","21,040","20,249","1.28M","3.41%"
"25/02/2015","20,091","20,513","21,040","20,091","1.53M","-2.31%"
"24/02/2015","20,566","19,511","20,566","19,353","1.74M","6.85%"
"13/02/2015","19,247","19,142","19,405","19,142","668.89K","0.55%"
"12/02/2015","19,142","19,722","19,722","19,142","996.70K","-2.16%"
"11/02/2015","19,564","19,195","19,669","19,142","916.04K","1.92%"
"10/02/2015","19,195","19,195","19,458","19,142","1.02M","0.56%"
"09/02/2015","19,089","18,878","19,353","18,720","1.74M","0.55%"
"06/02/2015","18,984","18,456","18,984","18,456","1.19M","3.15%"
"05/02/2015","18,404","17,665","18,456","17,665","1.40M","5.44%"
"04/02/2015","17,454","17,138","17,560","16,822","2.35M","-0.60%"
"03/02/2015","17,560","18,773","18,878","17,560","2.57M","-6.72%"
"02/02/2015","18,825","18,720","19,036","18,667","1.05M","0.00%"
"30/01/2015","18,825","19,405","19,405","18,773","2.00M","-3.25%"
"29/01/2015","19,458","19,722","19,722","19,405","1.02M","-1.34%"
"28/01/2015","19,722","19,142","19,827","18,984","2.31M","3.03%"
"27/01/2015","19,142","19,247","19,405","18,720","1.79M","-0.82%"
"26/01/2015","19,300","19,564","19,775","19,300","858.84K","-1.35%"
"23/01/2015","19,564","19,247","20,038","19,142","2.36M","2.49%"
"22/01/2015","19,089","18,667","19,458","18,404","3.28M","2.26%"
"21/01/2015","18,667","18,984","18,984","18,667","924.35K","-1.67%"
"20/01/2015","18,984","18,667","19,036","18,614","1.38M","1.70%"
"19/01/2015","18,667","19,195","19,616","18,667","1.59M","-2.48%"
"16/01/2015","19,142","19,405","19,405","19,036","1.17M","-1.36%"
"15/01/2015","19,405","19,616","19,933","19,405","1.87M","-1.61%"
"14/01/2015","19,722","19,405","20,091","19,405","4.03M","1.08%"
"13/01/2015","19,511","19,511","19,669","19,247","2.58M","-0.54%"
"12/01/2015","19,616","19,511","19,933","19,353","5.27M","0.81%"
"09/01/2015","19,458","18,404","19,511","18,404","3.94M","6.65%"
"08/01/2015","18,245","17,771","18,456","17,718","1.56M","2.97%"
"07/01/2015","17,718","17,982","18,245","17,454","2.46M","-1.18%"
"06/01/2015","17,929","16,822","17,929","16,822","2.90M","6.58%"
"05/01/2015","16,822","16,716","16,927","16,558","534.02K","0.00%"
