"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/04/2019","23,750.0","24,200.0","24,300.0","23,650.0","1.54M","-1.86%"
"19/04/2019","24,200.0","24,500.0","24,500.0","24,200.0","1.12M","-0.21%"
"18/04/2019","24,250.0","24,750.0","24,800.0","24,250.0","1.48M","-2.02%"
"17/04/2019","24,750.0","24,750.0","25,050.0","24,650.0","1.02M","0.81%"
"16/04/2019","24,550.0","24,650.0","24,750.0","24,400.0","2.10M","-1.41%"
"12/04/2019","24,900.0","25,000.0","25,100.0","24,850.0","1.32M","-0.80%"
"11/04/2019","25,100.0","25,050.0","25,200.0","25,000.0","837.02K","0.00%"
"10/04/2019","25,100.0","25,300.0","25,500.0","25,000.0","1.49M","-0.99%"
"09/04/2019","25,350.0","25,400.0","25,650.0","25,250.0","1.53M","0.40%"
"08/04/2019","25,250.0","25,400.0","25,400.0","25,100.0","1.69M","-0.59%"
"05/04/2019","25,400.0","25,500.0","25,500.0","25,400.0","790.38K","-0.20%"
"04/04/2019","25,450.0","25,500.0","25,550.0","25,300.0","1.08M","0.00%"
"03/04/2019","25,450.0","25,500.0","25,600.0","25,400.0","883.08K","-0.20%"
"02/04/2019","25,500.0","25,700.0","25,850.0","25,450.0","1.20M","-0.20%"
"01/04/2019","25,550.0","25,700.0","25,700.0","25,500.0","1.21M","-0.20%"
"29/03/2019","25,600.0","25,550.0","25,800.0","25,550.0","1.66M","0.20%"
"28/03/2019","25,550.0","25,650.0","25,800.0","25,550.0","798.82K","-0.78%"
"27/03/2019","25,750.0","25,700.0","25,800.0","25,450.0","1.43M","0.98%"
"26/03/2019","25,500.0","25,600.0","25,900.0","25,400.0","2.04M","-0.39%"
"25/03/2019","25,600.0","25,500.0","25,900.0","25,450.0","2.30M","-1.92%"
"22/03/2019","26,100.0","26,150.0","26,300.0","25,950.0","2.63M","0.00%"
"21/03/2019","26,100.0","26,750.0","26,750.0","26,100.0","2.86M","-1.88%"
"20/03/2019","26,600.0","26,750.0","26,750.0","26,400.0","1.70M","-0.56%"
"19/03/2019","26,750.0","27,050.0","27,200.0","26,700.0","2.08M","-1.11%"
"18/03/2019","27,050.0","26,950.0","27,250.0","26,800.0","3.35M","0.74%"
"15/03/2019","26,850.0","26,900.0","27,200.0","26,750.0","1.75M","-0.19%"
"14/03/2019","26,900.0","27,200.0","27,250.0","26,900.0","1.53M","-0.92%"
"13/03/2019","27,150.0","26,900.0","27,550.0","26,900.0","4.60M","1.31%"
"12/03/2019","26,800.0","26,600.0","26,800.0","26,250.0","1.88M","1.90%"
"11/03/2019","26,300.0","26,500.0","26,500.0","26,250.0","894.87K","0.19%"
"08/03/2019","26,250.0","26,550.0","26,650.0","26,250.0","2.89M","-1.87%"
"07/03/2019","26,750.0","26,900.0","27,050.0","26,750.0","1.43M","-0.19%"
"06/03/2019","26,800.0","26,800.0","26,900.0","26,650.0","1.00M","0.00%"
"05/03/2019","26,800.0","26,850.0","27,200.0","26,700.0","3.23M","-0.74%"
"04/03/2019","27,000.0","26,700.0","27,100.0","26,700.0","2.83M","1.50%"
"01/03/2019","26,600.0","26,600.0","26,850.0","26,400.0","2.34M","0.38%"
"28/02/2019","26,500.0","27,100.0","27,200.0","26,400.0","4.85M","-2.57%"
"27/02/2019","27,200.0","27,450.0","27,500.0","27,050.0","4.71M","-0.91%"
"26/02/2019","27,450.0","27,700.0","27,850.0","27,250.0","3.08M","-1.08%"
"25/02/2019","27,750.0","27,900.0","28,000.0","27,700.0","3.85M","0.18%"
"22/02/2019","27,700.0","27,500.0","28,000.0","27,400.0","6.44M","0.73%"
"21/02/2019","27,500.0","27,600.0","27,700.0","27,300.0","2.10M","-0.18%"
"20/02/2019","27,550.0","27,650.0","27,800.0","27,450.0","2.76M","0.00%"
"19/02/2019","27,550.0","27,400.0","28,200.0","27,400.0","7.85M","0.73%"
"18/02/2019","27,350.0","27,300.0","27,550.0","27,250.0","2.16M","0.37%"
"15/02/2019","27,250.0","27,200.0","27,650.0","27,100.0","3.36M","-0.18%"
"14/02/2019","27,300.0","27,500.0","27,600.0","27,250.0","2.29M","-0.91%"
"13/02/2019","27,550.0","27,450.0","27,750.0","27,400.0","2.52M","0.36%"
"12/02/2019","27,450.0","27,150.0","27,650.0","26,950.0","4.96M","1.48%"
"11/02/2019","27,050.0","26,900.0","27,300.0","26,800.0","2.50M","-0.55%"
"01/02/2019","27,200.0","26,500.0","27,200.0","26,300.0","7.86M","2.64%"
"31/01/2019","26,500.0","26,600.0","26,600.0","26,300.0","2.61M","-0.38%"
"30/01/2019","26,600.0","26,500.0","26,700.0","26,300.0","1.02M","0.38%"
"29/01/2019","26,500.0","26,200.0","26,500.0","25,900.0","2.06M","1.15%"
"28/01/2019","26,200.0","26,750.0","26,800.0","26,050.0","1.86M","-1.69%"
"25/01/2019","26,650.0","26,950.0","27,250.0","26,650.0","1.71M","0.00%"
"24/01/2019","26,650.0","26,700.0","26,850.0","26,450.0","1.54M","0.38%"
"23/01/2019","26,550.0","26,900.0","26,900.0","26,550.0","2.09M","-0.93%"
"22/01/2019","26,800.0","27,600.0","27,600.0","26,800.0","2.37M","-2.19%"
"21/01/2019","27,400.0","26,900.0","27,500.0","26,900.0","1.95M","2.43%"
"18/01/2019","26,750.0","26,800.0","26,950.0","26,500.0","1.60M","0.38%"
"17/01/2019","26,650.0","26,500.0","26,850.0","26,400.0","1.86M","0.57%"
"16/01/2019","26,500.0","26,600.0","26,750.0","26,450.0","1.78M","0.00%"
"15/01/2019","26,500.0","25,850.0","26,500.0","25,850.0","1.85M","2.51%"
"14/01/2019","25,850.0","25,900.0","26,050.0","25,750.0","2.00M","-0.58%"
"11/01/2019","26,000.0","25,850.0","26,300.0","25,850.0","1.62M","0.78%"
"10/01/2019","25,800.0","25,800.0","25,950.0","25,750.0","1.64M","0.00%"
"09/01/2019","25,800.0","25,200.0","26,000.0","25,100.0","3.19M","2.79%"
"08/01/2019","25,100.0","25,150.0","25,200.0","25,050.0","843.17K","0.00%"
"07/01/2019","25,100.0","25,150.0","25,500.0","25,100.0","1.44M","0.60%"
"04/01/2019","24,950.0","25,000.0","25,000.0","23,250.0","2.97M","-0.20%"
"03/01/2019","25,000.0","25,700.0","25,750.0","25,000.0","1.81M","-2.34%"
"02/01/2019","25,600.0","26,000.0","26,050.0","25,600.0","1.33M","-0.97%"
"28/12/2018","25,850.0","26,300.0","26,300.0","25,850.0","1.85M","-0.77%"
"27/12/2018","26,050.0","26,500.0","26,650.0","26,050.0","2.09M","0.19%"
"26/12/2018","26,000.0","26,300.0","26,600.0","25,950.0","1.97M","-1.52%"
"25/12/2018","26,400.0","26,200.0","26,550.0","25,800.0","2.41M","-1.86%"
"24/12/2018","26,900.0","27,300.0","27,400.0","26,900.0","1.25M","-1.47%"
"21/12/2018","27,300.0","27,000.0","27,300.0","26,700.0","1.44M","0.18%"
"20/12/2018","27,250.0","27,200.0","27,700.0","27,100.0","1.10M","-0.91%"
"19/12/2018","27,500.0","27,400.0","27,500.0","26,950.0","1.15M","0.00%"
"18/12/2018","27,500.0","27,000.0","27,500.0","26,700.0","3.57M","0.36%"
"17/12/2018","27,400.0","28,300.0","28,500.0","27,400.0","3.34M","-4.36%"
"14/12/2018","28,650.0","28,500.0","28,800.0","28,500.0","2.40M","-0.17%"
"13/12/2018","28,700.0","29,000.0","29,150.0","28,700.0","2.50M","-0.69%"
"12/12/2018","28,900.0","28,500.0","28,900.0","28,300.0","3.11M","2.12%"
"11/12/2018","28,300.0","28,350.0","28,500.0","28,100.0","2.45M","0.18%"
"10/12/2018","28,250.0","27,900.0","28,350.0","27,700.0","3.39M","0.89%"
"07/12/2018","28,000.0","28,200.0","28,500.0","27,800.0","2.25M","-0.53%"
"06/12/2018","28,150.0","28,000.0","28,450.0","27,900.0","2.98M","0.54%"
"05/12/2018","28,000.0","27,500.0","28,300.0","27,300.0","3.54M","0.72%"
"04/12/2018","27,800.0","27,200.0","27,950.0","27,200.0","2.89M","2.21%"
"03/12/2018","27,200.0","26,500.0","27,200.0","26,300.0","3.06M","4.41%"
"30/11/2018","26,050.0","26,250.0","26,300.0","26,000.0","635.26K","0.00%"
"29/11/2018","26,050.0","26,450.0","26,600.0","26,050.0","1.30M","-0.38%"
"28/11/2018","26,150.0","26,000.0","26,150.0","25,900.0","668.97K","0.58%"
"27/11/2018","26,000.0","26,300.0","26,500.0","25,950.0","1.04M","0.19%"
"26/11/2018","25,950.0","26,000.0","26,450.0","25,950.0","1.20M","-0.57%"
"23/11/2018","26,100.0","26,500.0","26,600.0","26,100.0","643.39K","-1.51%"
"22/11/2018","26,500.0","26,900.0","26,900.0","24,650.0","901.49K","0.00%"
"21/11/2018","26,500.0","26,000.0","26,800.0","25,900.0","1.03M","0.38%"
"20/11/2018","26,400.0","26,300.0","26,550.0","26,100.0","1.53M","-0.38%"
"19/11/2018","26,500.0","25,700.0","26,700.0","25,700.0","1.75M","3.11%"
"16/11/2018","25,700.0","25,500.0","26,400.0","25,450.0","645.78K","1.78%"
"15/11/2018","25,250.0","25,250.0","25,550.0","25,050.0","971.85K","0.00%"
"14/11/2018","25,250.0","25,600.0","26,000.0","25,150.0","1.69M","-1.94%"
"13/11/2018","25,750.0","25,700.0","26,000.0","25,700.0","947.81K","-2.09%"
"12/11/2018","26,300.0","26,300.0","26,500.0","25,850.0","784.46K","-0.19%"
"09/11/2018","26,350.0","26,850.0","26,950.0","26,350.0","1.09M","-2.41%"
"08/11/2018","27,000.0","27,500.0","27,500.0","26,950.0","710.57K","0.00%"
"07/11/2018","27,000.0","26,700.0","27,200.0","26,700.0","1.18M","0.19%"
"06/11/2018","26,950.0","27,400.0","27,400.0","26,750.0","1.17M","0.37%"
"05/11/2018","26,850.0","26,700.0","26,950.0","26,500.0","920.12K","0.94%"
"02/11/2018","26,600.0","26,600.0","26,950.0","26,200.0","1.05M","1.92%"
"01/11/2018","26,100.0","26,950.0","26,950.0","26,100.0","802.87K","-2.97%"
"31/10/2018","26,900.0","26,100.0","26,900.0","26,100.0","1.23M","4.26%"
"30/10/2018","25,800.0","25,700.0","26,100.0","25,600.0","1.33M","0.39%"
"29/10/2018","25,700.0","25,800.0","26,000.0","25,500.0","1.47M","-0.58%"
"26/10/2018","25,850.0","26,900.0","26,900.0","25,500.0","1.75M","-0.96%"
"25/10/2018","26,100.0","25,200.0","26,300.0","25,100.0","2.45M","-1.51%"
"24/10/2018","26,500.0","27,900.0","28,000.0","26,500.0","1.54M","-4.68%"
"23/10/2018","27,800.0","28,800.0","28,800.0","26,800.0","2.31M","-3.47%"
"22/10/2018","28,800.0","29,000.0","29,200.0","28,800.0","2.03M","-0.69%"
"19/10/2018","29,000.0","28,400.0","29,000.0","28,100.0","1.45M","0.35%"
"18/10/2018","28,900.0","28,800.0","29,100.0","28,700.0","1.49M","-0.69%"
"17/10/2018","29,100.0","29,300.0","29,300.0","28,950.0","1.97M","1.39%"
"16/10/2018","28,700.0","28,150.0","28,900.0","28,150.0","1.36M","1.77%"
"15/10/2018","28,200.0","28,700.0","28,750.0","28,000.0","2.09M","-1.74%"
"12/10/2018","28,700.0","27,850.0","28,800.0","27,300.0","2.30M","3.05%"
"11/10/2018","27,850.0","28,200.0","29,100.0","27,700.0","4.37M","-6.23%"
"10/10/2018","29,700.0","29,800.0","30,100.0","29,650.0","1.69M","-0.17%"
"09/10/2018","29,750.0","29,400.0","29,750.0","29,150.0","2.66M","1.36%"
"08/10/2018","29,350.0","29,100.0","29,750.0","29,100.0","2.10M","-1.51%"
"05/10/2018","29,800.0","30,100.0","30,250.0","29,750.0","3.16M","-1.32%"
"04/10/2018","30,200.0","29,500.0","30,200.0","29,350.0","3.27M","2.90%"
"03/10/2018","29,350.0","29,400.0","29,500.0","29,150.0","1.41M","0.86%"
"02/10/2018","29,100.0","28,600.0","29,400.0","28,600.0","3.14M","1.57%"
"01/10/2018","28,650.0","29,150.0","29,250.0","28,600.0","2.82M","-1.72%"
"28/09/2018","29,150.0","29,500.0","29,650.0","29,000.0","3.94M","-0.85%"
"27/09/2018","29,400.0","29,200.0","29,650.0","29,150.0","3.66M","1.73%"
"26/09/2018","28,900.0","28,000.0","29,350.0","27,800.0","4.52M","3.21%"
"25/09/2018","28,000.0","28,000.0","28,200.0","27,800.0","2.26M","-0.36%"
"24/09/2018","28,100.0","28,300.0","28,450.0","27,950.0","2.21M","-0.71%"
"21/09/2018","28,300.0","28,000.0","28,450.0","27,800.0","4.01M","1.07%"
"20/09/2018","28,000.0","26,600.0","28,000.0","26,600.0","5.78M","5.26%"
"19/09/2018","26,600.0","26,200.0","27,050.0","26,200.0","2.93M","1.72%"
"18/09/2018","26,150.0","26,050.0","26,150.0","25,550.0","1.06M","0.38%"
"17/09/2018","26,050.0","25,250.0","27,000.0","25,150.0","2.71M","3.17%"
"14/09/2018","25,250.0","25,200.0","25,400.0","25,150.0","1.34M","0.20%"
"13/09/2018","25,200.0","25,000.0","25,400.0","25,000.0","1.11M","0.80%"
"12/09/2018","25,000.0","25,500.0","25,550.0","25,000.0","1.46M","-1.57%"
"11/09/2018","25,400.0","25,450.0","25,500.0","25,300.0","780.15K","-0.39%"
"10/09/2018","25,500.0","25,400.0","25,500.0","25,000.0","1.30M","0.99%"
"07/09/2018","25,250.0","25,000.0","25,300.0","24,900.0","2.15M","1.81%"
"06/09/2018","24,800.0","25,800.0","25,900.0","24,800.0","2.69M","-3.88%"
"05/09/2018","25,800.0","26,100.0","26,250.0","25,750.0","1.05M","-1.15%"
"04/09/2018","26,100.0","26,300.0","26,600.0","26,050.0","991.61K","-0.76%"
"31/08/2018","26,300.0","26,300.0","26,850.0","26,300.0","1.72M","0.00%"
"30/08/2018","26,300.0","26,150.0","26,300.0","26,050.0","887.84K","0.57%"
"29/08/2018","26,150.0","26,250.0","26,350.0","26,100.0","778.24K","-0.38%"
"28/08/2018","26,250.0","26,600.0","26,800.0","26,200.0","1.63M","-0.94%"
"27/08/2018","26,500.0","26,600.0","26,850.0","26,500.0","1.48M","-0.38%"
"24/08/2018","26,600.0","26,750.0","26,950.0","26,500.0","817.01K","-0.56%"
"23/08/2018","26,750.0","27,000.0","27,150.0","26,650.0","1.03M","0.38%"
"22/08/2018","26,650.0","26,700.0","27,400.0","26,550.0","1.39M","0.57%"
"21/08/2018","26,500.0","26,500.0","26,650.0","26,250.0","904.27K","0.00%"
"20/08/2018","26,500.0","26,700.0","26,700.0","25,900.0","847.61K","0.00%"
"17/08/2018","26,500.0","26,500.0","26,900.0","26,500.0","691.89K","0.00%"
"16/08/2018","26,500.0","26,500.0","26,900.0","25,950.0","1.58M","0.00%"
"15/08/2018","26,500.0","27,000.0","27,200.0","26,500.0","1.03M","-2.57%"
"14/08/2018","27,200.0","27,500.0","27,500.0","27,000.0","850.44K","-0.91%"
"13/08/2018","27,450.0","27,000.0","27,650.0","26,800.0","1.37M","0.92%"
"10/08/2018","27,200.0","27,400.0","27,700.0","26,400.0","2.36M","-0.73%"
"09/08/2018","27,400.0","27,900.0","28,300.0","27,400.0","2.34M","-1.26%"
"08/08/2018","27,750.0","28,150.0","28,150.0","27,400.0","1.41M","-0.72%"
"07/08/2018","27,950.0","27,750.0","28,200.0","27,400.0","1.67M","-0.18%"
"06/08/2018","28,000.0","28,000.0","28,300.0","27,800.0","1.48M","-1.23%"
"03/08/2018","28,350.0","28,600.0","28,900.0","28,000.0","2.42M","-0.53%"
"02/08/2018","28,500.0","27,300.0","28,500.0","27,000.0","3.51M","3.45%"
"01/08/2018","27,550.0","27,900.0","28,650.0","27,150.0","2.06M","-0.90%"
"31/07/2018","27,800.0","26,150.0","27,900.0","26,000.0","4.69M","6.51%"
"30/07/2018","26,100.0","25,950.0","26,200.0","25,900.0","1.44M","0.58%"
"27/07/2018","25,950.0","25,800.0","26,200.0","25,600.0","1.43M","0.58%"
"26/07/2018","25,800.0","26,000.0","26,250.0","25,500.0","645.43K","-3.55%"
"25/07/2018","26,750.0","26,800.0","26,850.0","24,900.0","3.35M","1.33%"
"24/07/2018","26,400.0","27,000.0","27,500.0","26,300.0","1.02M","-0.75%"
"23/07/2018","26,600.0","27,300.0","27,850.0","26,600.0","878.37K","-4.66%"
"20/07/2018","27,900.0","27,500.0","27,900.0","27,200.0","1.47M","0.00%"
"19/07/2018","27,900.0","28,000.0","28,000.0","27,500.0","680.43K","-0.18%"
"18/07/2018","27,950.0","27,500.0","28,500.0","27,300.0","1.14M","3.14%"
"17/07/2018","27,100.0","26,200.0","27,500.0","25,700.0","1.17M","3.44%"
"16/07/2018","26,200.0","26,000.0","26,200.0","25,750.0","430.16K","0.00%"
"13/07/2018","26,200.0","26,400.0","26,500.0","26,000.0","406.50K","0.77%"
"12/07/2018","26,000.0","25,100.0","26,000.0","25,100.0","686.18K","0.97%"
"11/07/2018","25,750.0","27,100.0","27,100.0","25,750.0","1.13M","-6.87%"
"10/07/2018","27,650.0","28,500.0","28,500.0","27,500.0","549.10K","-2.98%"
"09/07/2018","28,500.0","29,000.0","29,200.0","27,850.0","631.24K","-1.04%"
"06/07/2018","28,800.0","28,000.0","29,000.0","27,000.0","1.16M","2.31%"
"05/07/2018","28,150.0","28,850.0","28,850.0","27,000.0","1.58M","4.26%"
"04/07/2018","27,000.0","26,833.0","27,000.0","25,367.0","3.31M","-0.98%"
"03/07/2018","27,267.0","29,167.0","29,433.0","27,267.0","6.34M","-6.94%"
"02/07/2018","29,300.0","30,600.0","30,600.0","29,000.0","2.01M","-4.14%"
"29/06/2018","30,567.0","30,333.0","30,667.0","29,000.0","4.75M","-0.54%"
"28/06/2018","30,733.0","31,000.0","31,167.0","29,500.0","3.96M","-1.50%"
"27/06/2018","31,200.0","31,167.0","31,667.0","31,167.0","1.18M","-1.47%"
"26/06/2018","31,667.0","31,467.0","31,833.0","31,400.0","1.48M","-0.94%"
"25/06/2018","31,967.0","32,000.0","32,333.0","31,900.0","2.76M","0.95%"
"22/06/2018","31,667.0","31,700.0","31,700.0","31,200.0","986.13K","-0.21%"
"21/06/2018","31,733.0","31,800.0","31,800.0","31,100.0","1.49M","0.00%"
"20/06/2018","31,733.0","31,667.0","32,167.0","31,033.0","1.66M","0.21%"
"19/06/2018","31,667.0","31,700.0","32,333.0","31,000.0","6.28M","-5.00%"
"18/06/2018","33,333.0","34,700.0","35,000.0","32,667.0","2.48M","-4.94%"
"15/06/2018","35,067.0","35,167.0","35,167.0","34,500.0","2.17M","0.19%"
"14/06/2018","35,000.0","35,500.0","35,500.0","34,500.0","1.85M","-0.38%"
"13/06/2018","35,133.0","35,000.0","36,000.0","34,833.0","2.32M","0.38%"
"12/06/2018","35,000.0","36,000.0","36,000.0","34,300.0","3.42M","-3.67%"
"11/06/2018","36,333.0","34,933.0","36,333.0","34,400.0","3.69M","3.61%"
"08/06/2018","35,067.0","33,667.0","35,067.0","33,167.0","6.03M","6.91%"
"07/06/2018","32,800.0","31,500.0","32,800.0","31,033.0","4.13M","6.96%"
"06/06/2018","30,667.0","31,667.0","32,000.0","30,333.0","4.82M","-4.17%"
"05/06/2018","32,000.0","33,033.0","35,333.0","32,000.0","4.07M","-6.25%"
